"","X.1","X","ID","Case.Number","Date","Block","IUCR","Primary.Type","Description","Location.Description","Arrest","Domestic","Beat","District","Ward","Community.Area","FBI.Code","X.Coordinate","Y.Coordinate","Year","Updated.On","Latitude","Longitude","Location"
"89332",527052,527052,8132270,"HT366896","2011-06-26 03:15:00","018XX S MILLARD AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1014,10,24,29,"07",1152333,1890758,2011,"02/04/2016 06:33:39 AM",41.8561,-87.71634,"(41.856103264, -87.716344835)"
"43636",584382,584382,8221684,"HT454009","2011-08-16 04:00:00","036XX N ST LOUIS AVE","0820","THEFT","$500 AND UNDER","STREET","false","false",1732,17,35,16,"06",1152409,1923980,2011,"02/04/2016 06:33:39 AM",41.94727,-87.71519,"(41.947266111, -87.715187213)"
"89146",1551642,1551642,9789675,"HX439267","2014-09-22 08:30:00","071XX S CORNELL AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true",324,3,8,43,"08B",1188469,1858002,2014,"02/04/2016 06:33:39 AM",41.76543,-87.58476,"(41.765429574, -87.584756316)"
"39871",1836739,1836739,10366941,"HZ103151","2016-01-03 10:45:00","056XX S CARPENTER ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true",712,7,16,68,"08B",1170274,1867500,2016,"01/10/2016 08:46:55 AM",41.79191,-87.65117,"(41.791908395, -87.651170238)"
"59441",98291,98291,7460516,"HS260499","2010-04-02 01:30:00","024XX S ASHLAND AVE","0820","THEFT","$500 AND UNDER","OTHER","false","false",1222,12,25,31,"06",1166086,1887736,2010,"02/04/2016 06:33:39 AM",41.847528336,-87.665950577,"(41.847528336, -87.665950577)"
"96279",1151095,1151095,9121096,"HW265802","2013-05-08 02:15:00","001XX W LAKE ST","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","CTA GARAGE / OTHER PROPERTY","false","false",122,1,42,32,"11",1175301,1901735,2013,"02/04/2016 06:33:39 AM",41.88574,-87.63171,"(41.885741029, -87.631711749)"
"52335",1957974,1957974,10600763,"HZ352391","2016-07-17 08:00:00","048XX W ADAMS ST","3710","INTERFERENCE WITH PUBLIC OFFICER","RESIST/OBSTRUCT/DISARM OFFICER","RESIDENCE","true","true",1533,15,28,25,"24",1144133,1898893,2016,"07/24/2016 03:50:31 PM",41.87858,-87.74624,"(41.878584489, -87.746239104)"
"91500",959410,959410,8811691,"HV484824","2012-09-20 11:20:00","072XX S UNIVERSITY AVE","2170","NARCOTICS","POSSESSION OF DRUG EQUIPMENT","PARK PROPERTY","true","false",324,3,5,69,"18",1185132,1857340,2012,"02/04/2016 06:33:39 AM",41.76369,-87.59701,"(41.763692026, -87.597008079)"
"59652",2369371,2369371,9960763,"HY149186","2015-02-12 02:01:00","091XX S HALSTED ST","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","STREET","true","false",2223,22,21,73,"18",1172581,1844245,2015,"08/19/2015 03:54:08 PM",41.72804,-87.64339,"(41.72804325, -87.6433948)"
"18090",1143315,1143315,9108643,"HW253356","2013-04-29 05:53:00","003XX N ORLEANS ST","0890","THEFT","FROM BUILDING","COMMERCIAL / BUSINESS OFFICE","false","false",1831,18,42,8,"06",1173876,1902793,2013,"02/04/2016 06:33:39 AM",41.88868,-87.63691,"(41.888676095, -87.636913058)"
"32176",2150154,2150154,10901470,"JA213104","2017-04-05 05:49:00","014XX E 57TH ST","0610","BURGLARY","FORCIBLE ENTRY","RESTAURANT","false","false",235,2,5,41,"05",1187012,1867495,2017,"04/12/2017 03:51:40 PM",41.79151,-87.5898,"(41.791513826, -87.58979575)"
"18989",1924761,1924761,10550589,"HZ297158","2016-06-07 12:20:00","089XX S HOUSTON AVE","0820","THEFT","$500 AND UNDER","SIDEWALK","false","true",424,4,10,46,"06",1198072,1846375,2016,"06/14/2016 03:51:01 PM",41.73329,-87.54995,"(41.733289529, -87.549947051)"
"7620",879091,879091,8685586,"HV361033","2012-07-01 02:00:00","096XX S YATES AVE","0560","ASSAULT","SIMPLE","SIDEWALK","true","false",431,4,7,51,"08A",1194096,1841449,2012,"02/04/2016 06:33:39 AM",41.71987,-87.56467,"(41.719870516, -87.564673915)"
"7170",391523,391523,7919119,"HT150502","2011-02-07 12:30:00","021XX S CENTRAL PARK AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true",1014,10,24,29,"08B",1152703,1889443,2011,"02/04/2016 06:33:39 AM",41.852487445,-87.715021495,"(41.852487445, -87.715021495)"
"22854",33458,33458,7356704,"HS158408","2010-02-09 06:45:00","032XX N CENTRAL PARK AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true",1732,17,35,21,"08B",1151818,1921357,2010,"02/04/2016 06:33:39 AM",41.940080074,-87.717428862,"(41.940080074, -87.717428862)"
"91707",1786278,1786278,10281458,"HY469566","2015-10-20 06:00:00","059XX S BISHOP ST","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false",713,7,16,67,"05",1167683,1865276,2015,"10/27/2015 03:56:22 PM",41.78586,-87.66073,"(41.785861496, -87.66073478)"
"79207",915777,915777,8741391,"HV417499","2012-08-06 12:30:00","115XX S NORMAL AVE","0430","BATTERY","AGGRAVATED: OTHER DANG WEAPON","SIDEWALK","false","false",522,5,34,53,"04B",1175034,1828429,2012,"02/04/2016 06:33:39 AM",41.68459,-87.63488,"(41.684587553, -87.634878944)"
"42649",2129850,2129850,10869956,"JA177619","2017-03-06 08:35:00","055XX W GLADYS AVE","0560","ASSAULT","SIMPLE","ALLEY","false","true",1522,15,29,25,"08A",1139549,1897793,2017,"03/13/2017 03:48:46 PM",41.87565,-87.7631,"(41.875650758, -87.763097681)"
"20871",1474199,1474199,9660995,"HX310629","2014-06-03 01:00:00","003XX W 91ST ST","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","RESIDENCE","false","false",634,6,21,49,"11",1175848,1844596,2014,"02/04/2016 06:33:39 AM",41.72893,-87.63142,"(41.728933959, -87.631416728)"
"9259",1384641,1384641,9503155,"HX158029","2014-02-20 11:30:00","033XX W 63RD ST","0820","THEFT","$500 AND UNDER","RESTAURANT","false","false",823,8,15,66,"06",1155142,1862649,2014,"02/04/2016 06:33:39 AM",41.77891,-87.70679,"(41.778912627, -87.706786626)"
"13272",464762,464762,8037211,"HT268569","2011-04-27 02:20:00","020XX E 79TH ST","0820","THEFT","$500 AND UNDER","PARKING LOT/GARAGE(NON.RESID.)","true","false",414,4,8,46,"06",1191371,1852998,2011,"02/04/2016 06:33:39 AM",41.751628387,-87.574281586,"(41.751628387, -87.574281586)"
"2261",2819,2819,7302887,"HS106343","2010-01-04 05:30:00","017XX W LAKE ST","051A","ASSAULT","AGGRAVATED: HANDGUN","RESIDENCE","false","false",1333,12,27,28,"04A",1164557,1901444,2010,"02/04/2016 06:33:39 AM",41.885176776,-87.671173973,"(41.885176776, -87.671173973)"
"32416",488907,488907,8074048,"HT306105","2011-05-20 09:45:00","024XX N NEWLAND AVE","1563","SEX OFFENSE","CRIMINAL SEXUAL ABUSE","APARTMENT","false","false",2512,25,36,18,"17",1129678,1915519,2011,"02/04/2016 06:33:39 AM",41.92447,-87.79894,"(41.924467566, -87.798935588)"
"56296",1224603,1224603,9236171,"HW382966","2013-07-28 03:30:00","007XX S LAWNDALE AVE","0460","BATTERY","SIMPLE","APARTMENT","false","true",1133,11,24,27,"08B",1151826,1896635,2013,"02/04/2016 06:33:39 AM",41.87224,-87.71805,"(41.872240409, -87.718051192)"
"54324",921921,921921,8751600,"HV426950","2012-08-12 11:00:00","013XX S INDEPENDENCE BLVD","0460","BATTERY","SIMPLE","APARTMENT","false","false",1011,10,24,29,"08B",1151307,1893550,2012,"02/04/2016 06:33:39 AM",41.86379,-87.72004,"(41.86378501, -87.720037598)"
"16263",1498060,1498060,9700357,"HX350247","2014-07-18 01:45:00","079XX S ASHLAND AVE","0430","BATTERY","AGGRAVATED: OTHER DANG WEAPON","CTA BUS STOP","false","false",611,6,21,71,"04B",1167051,1852166,2014,"02/04/2016 06:33:39 AM",41.7499,-87.66343,"(41.749899475, -87.663426378)"
"56457",1180293,1180293,9166818,"HW312356","2013-06-10 11:47:00","075XX S ESSEX AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","ALLEY","true","false",421,4,7,43,"18",1194172,1855503,2013,"02/04/2016 06:33:39 AM",41.75843,-87.56394,"(41.758434033, -87.563935345)"
"29886",936003,936003,8774009,"HV448774","2012-08-27 07:30:00","052XX W WOLFRAM ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",2514,25,31,19,"07",1140952,1918447,2012,"02/04/2016 06:33:39 AM",41.9323,-87.75744,"(41.932302028, -87.757437212)"
"86525",1751652,1751652,10221843,"HY408631","2015-08-31 08:30:00","045XX W 83RD ST","0820","THEFT","$500 AND UNDER","STREET","false","false",834,8,13,70,"06",1147809,1849132,2015,"09/10/2015 11:43:14 AM",41.74196,-87.73402,"(41.741963116, -87.734015627)"
"63460",436646,436646,7992840,"HT224559","2011-03-29 10:45:00","045XX S MARSHFIELD AVE","0560","ASSAULT","SIMPLE","SIDEWALK","true","false",914,9,3,61,"08A",1166099,1874550,2011,"02/04/2016 06:33:39 AM",41.811344308,-87.666278625,"(41.811344308, -87.666278625)"
"64135",1786025,1786025,10280924,"HY469004","2015-10-20 08:30:00","063XX W FLETCHER ST","1310","CRIMINAL DAMAGE","TO PROPERTY","VACANT LOT/LAND","false","false",2511,25,36,19,"14",1133610,1920266,2015,"10/27/2015 03:56:22 PM",41.93743,-87.78438,"(41.937425729, -87.784375796)"
"28232",2206729,2206729,10986342,"JA312500","2017-06-18 04:26:00","077XX S CARPENTER ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","true","true",612,6,17,71,"08B",1170654,1853519,2017,"06/25/2017 03:51:18 PM",41.75353,-87.65018,"(41.753534546, -87.650184069)"
"32061",1131774,1131774,9090187,"HW235159","2013-04-01 10:20:00","016XX W WRIGHTWOOD AVE","0820","THEFT","$500 AND UNDER","RESIDENTIAL YARD (FRONT/BACK)","false","false",1931,19,32,7,"06",1164795,1917327,2013,"02/04/2016 06:33:39 AM",41.92876,-87.66985,"(41.928755776, -87.669848861)"
"20306",576030,576030,8208681,"HT441138","2011-08-01 12:00:00","042XX W POTOMAC AVE","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","RESIDENCE","false","true",2534,25,37,23,"26",1147920,1908322,2011,"02/04/2016 06:33:39 AM",41.90439,-87.73209,"(41.904386765, -87.732091281)"
"57727",2330620,2330620,10534532,"HZ278326","2016-05-24 07:00:00","063XX N LINCOLN AVE","0820","THEFT","$500 AND UNDER","SCHOOL, PRIVATE, GROUNDS","false","true",1711,17,50,13,"06",1151843,1941799,2016,"05/31/2016 03:53:32 PM",41.99617,-87.7168,"(41.996173749, -87.716796327)"
"99750",2077224,2077224,10790550,"HZ560551","2016-12-21 12:45:00","001XX S WACKER DR","0890","THEFT","FROM BUILDING","RESTAURANT","false","false",122,1,2,32,"06",1173883,1899742,2016,"12/28/2016 03:52:21 PM",41.8803,-87.63698,"(41.88030381, -87.636978269)"
"15301",2292548,2292548,11108331,"JA457770","2017-10-03 10:00:00","016XX W GRANVILLE AVE","0890","THEFT","FROM BUILDING","RESIDENTIAL YARD (FRONT/BACK)","false","false",2433,24,40,77,"06",1164319,1941256,2017,"10/10/2017 03:47:20 PM",41.99443,-87.67092,"(41.994428079, -87.670918239)"
"48109",1543498,1543498,9775604,"HX425399","2014-09-11 03:30:00","040XX N ASHLAND AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","SCHOOL, PUBLIC, BUILDING","true","false",1912,19,47,6,"18",1164934,1926849,2014,"02/04/2016 06:33:39 AM",41.95488,-87.66907,"(41.954881682, -87.669066936)"
"2714",123120,123120,7498252,"HS264622","2010-04-19 12:40:00","004XX W GARFIELD BLVD","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","STREET","true","false",711,7,3,68,"18",1174328,1868333,2010,"02/04/2016 06:33:39 AM",41.794105,-87.636280218,"(41.794105, -87.636280218)"
"36217",408114,408114,7947546,"HT179490","2011-02-26 01:30:00","011XX W 111TH ST","0820","THEFT","$500 AND UNDER","OTHER","false","false",2234,22,34,75,"06",1170628,1831187,2011,"02/04/2016 06:33:39 AM",41.692252845,-87.650928082,"(41.692252845, -87.650928082)"
"50068",662308,662308,8342240,"HT568561","2011-10-28 08:00:00","111XX S KEDZIE AVE","0820","THEFT","$500 AND UNDER","BANK","false","false",2211,22,19,74,"06",1157008,1830667,2011,"02/04/2016 06:33:39 AM",41.69111,-87.70081,"(41.691111147, -87.700807349)"
"63622",2253238,2253238,11054334,"JA390953","2017-08-14 03:12:00","031XX W 82ND ST","143A","WEAPONS VIOLATION","UNLAWFUL POSS OF HANDGUN","STREET","false","false",835,8,18,70,"15",1156902,1850067,2017,"08/21/2017 03:52:56 PM",41.74435,-87.70067,"(41.744350299, -87.700673508)"
"51681",2046426,2046426,10744145,"HZ504630","2016-11-06 04:30:00","051XX W DEMING PL","0486","BATTERY","DOMESTIC BATTERY SIMPLE","SIDEWALK","false","true",2521,25,31,19,"08B",1141498,1916475,2016,"11/13/2016 03:47:04 PM",41.92688,-87.75548,"(41.926880577, -87.755479545)"
"90242",1784140,1784140,10277697,"HY465737","2015-10-17 01:00:00","008XX S PLYMOUTH CT","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","RESIDENCE","false","false",123,1,2,32,"11",1176182,1896753,2015,"10/24/2015 04:03:39 PM",41.87205,-87.62863,"(41.872050318, -87.628626791)"
"30862",1796775,1796775,10299432,"HY488126","2015-11-03 08:45:00","015XX W JONQUIL TER","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",2422,24,49,1,"04B",1164511,1950995,2015,"11/10/2015 04:01:54 PM",42.02115,-87.66993,"(42.021148015, -87.669934375)"
"67927",250614,250614,7695817,"HS502853","2010-09-07 09:55:00","066XX S MINERVA AVE","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","SIDEWALK","true","true",321,3,5,42,"26",1185027,1861115,2010,"02/04/2016 06:33:39 AM",41.77405344,-87.597274514,"(41.77405344, -87.597274514)"
"64043",984894,984894,8852084,"HV525174","2012-10-19 10:29:00","021XX W CHICAGO AVE","0860","THEFT","RETAIL THEFT","GROCERY FOOD STORE","true","false",1313,12,1,24,"06",1162025,1905316,2012,"02/04/2016 06:33:39 AM",41.89586,-87.68036,"(41.895855098, -87.6803637)"
"84557",1675557,1675557,10087258,"HY276322","2015-05-26 10:40:00","018XX W BLOOMINGDALE AVE","2027","NARCOTICS","POSS: CRACK","STREET","true","false",1434,14,32,22,"18",1163902,1912030,2015,"08/17/2015 03:03:40 PM",41.91424,-87.67328,"(41.914239387, -87.673280155)"
"33321",2239578,2239578,11034892,"JA368347","2017-07-29 10:15:00","032XX W 115TH ST","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT/GARAGE(NON.RESID.)","false","false",2211,22,19,74,"14",1156862,1828165,2017,"08/05/2017 03:50:08 PM",41.68425,-87.70141,"(41.684248122, -87.701409067)"
"52688",1325784,1325784,9401658,"HW544480","2013-11-22 07:22:00","120XX S WALLACE ST","1812","NARCOTICS","POSS: CANNABIS MORE THAN 30GMS","RESIDENCE","true","false",523,5,34,53,"18",1174479,1825042,2013,"02/04/2016 06:33:39 AM",41.67531,-87.63701,"(41.675305417, -87.637010842)"
"16514",2258625,2258625,11065019,"JA403470","2017-08-18 04:24:00","100XX S HOXIE AVE","0820","THEFT","$500 AND UNDER","RESIDENCE PORCH/HALLWAY","false","false",431,4,7,51,"06",1195129,1838890,2017,"08/28/2017 03:52:22 PM",41.71282,-87.56097,"(41.712823007, -87.56097448)"
"60244",1224819,1224819,9236434,"HW383465","2013-07-28 09:30:00","029XX W FULLERTON AVE","0890","THEFT","FROM BUILDING","BAR OR TAVERN","false","false",1414,14,35,22,"06",1156312,1915812,2013,"02/04/2016 06:33:39 AM",41.92477,-87.70106,"(41.924774398, -87.701062194)"
"44682",1390132,1390132,9513203,"HX167830","2014-01-12 12:30:00","002XX N WESTERN AVE","1206","DECEPTIVE PRACTICE","THEFT BY LESSEE,MOTOR VEH","COMMERCIAL / BUSINESS OFFICE","true","false",1223,12,27,28,"11",1160362,1901765,2014,"02/04/2016 06:33:39 AM",41.88615,-87.68657,"(41.886145419, -87.686569846)"
"46668",466312,466312,8039470,"HT270976","2011-04-29 01:30:00","059XX W SCHUBERT AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true",2514,25,30,19,"08B",1136386,1917335,2011,"02/04/2016 06:33:39 AM",41.929333512,-87.774243601,"(41.929333512, -87.774243601)"
"49115",950412,950412,8797166,"HV471035","2012-09-06 10:30:00","036XX W GRENSHAW ST","1365","CRIMINAL TRESPASS","TO RESIDENCE","APARTMENT","false","false",1133,11,24,29,"26",1152372,1894799,2012,"02/04/2016 06:33:39 AM",41.86719,-87.7161,"(41.867191464, -87.716095047)"
"90678",783142,783142,8533816,"HV210594","2012-03-22 06:00:00","012XX E 95TH ST","0810","THEFT","OVER $500","PARKING LOT/GARAGE(NON.RESID.)","false","false",413,4,8,47,"06",1186392,1842238,2012,"02/04/2016 06:33:39 AM",41.72222,-87.59287,"(41.72222091, -87.59286626)"
"17215",473962,473962,8051411,"HT282781","2011-05-06 10:00:00","011XX W 110TH ST","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE","false","false",2234,22,34,75,"05",1170588,1831852,2011,"02/04/2016 06:33:39 AM",41.694078581,-87.651055243,"(41.694078581, -87.651055243)"
"41323",1396515,1396515,9524646,"HX179471","2014-03-10 02:58:00","071XX S JEFFERY BLVD","5011","OTHER OFFENSE","LICENSE VIOLATION","SMALL RETAIL STORE","true","false",333,3,5,43,"26",1190777,1858149,2014,"02/04/2016 06:33:39 AM",41.76578,-87.57629,"(41.765777523, -87.576292169)"
"22610",654566,654566,8330392,"HT564008","2011-10-28 02:45:00","020XX S BLUE ISLAND AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","ALLEY","true","false",1222,12,25,31,"18",1166632,1890345,2011,"02/04/2016 06:33:39 AM",41.85468,-87.66387,"(41.854676011, -87.663872107)"
"30195",434477,434477,7989400,"HT221133","2011-03-26 06:03:00","101XX S STATE ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false",511,5,9,49,"14",1178048,1837550,2011,"02/04/2016 06:33:39 AM",41.709549293,-87.623570442,"(41.709549293, -87.623570442)"
"58345",1421400,1421400,9570780,"HX221311","2014-04-12 07:17:00","036XX W DOUGLAS BLVD","0460","BATTERY","SIMPLE","STREET","true","false",1011,10,24,29,"08B",1152160,1893209,2014,"02/04/2016 06:33:39 AM",41.86283,-87.71692,"(41.862832503, -87.716915247)"
"10880",1477938,1477938,9667041,"HX316882","2014-06-23 09:30:00","111XX S INDIANA AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false",531,5,9,49,"05",1179551,1831171,2014,"02/04/2016 06:33:39 AM",41.69201,-87.61826,"(41.692010312, -87.61826025)"
"36281",1913670,1913670,10500620,"HZ241832","2016-04-22 02:00:00","075XX S STATE ST","0820","THEFT","$500 AND UNDER","PARKING LOT/GARAGE(NON.RESID.)","false","false",623,6,6,69,"06",1177582,1855110,2016,"05/02/2016 03:49:11 PM",41.75775,-87.62475,"(41.757746672, -87.62474756)"
"61699",1159577,1159577,9134618,"HW278767","2013-05-17 12:45:00","030XX N MANGO AVE","0460","BATTERY","SIMPLE","SCHOOL, PUBLIC, BUILDING","false","false",2514,25,30,19,"08B",1137518,1919529,2013,"02/04/2016 06:33:39 AM",41.93533,-87.77003,"(41.935333755, -87.770030798)"
"67774",1083669,1083669,9010416,"HW157625","2013-02-15 12:57:00","033XX W WABANSIA AVE","2028","NARCOTICS","POSS: SYNTHETIC DRUGS","STREET","true","false",1422,14,26,23,"18",1153770,1911099,2013,"02/04/2016 06:33:39 AM",41.91189,-87.71053,"(41.911892579, -87.710528434)"
"4801",243011,243011,7684796,"HS490915","2010-08-30 09:12:00","078XX S MARYLAND AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSS OF HANDGUN","SIDEWALK","true","false",624,6,6,69,"15",1183263,1853137,2010,"02/04/2016 06:33:39 AM",41.752202266,-87.603988892,"(41.752202266, -87.603988892)"
"33292",2223026,2223026,11011495,"JA341395","2017-07-08 05:30:00","040XX W POTOMAC AVE","0820","THEFT","$500 AND UNDER","RESIDENTIAL YARD (FRONT/BACK)","false","false",2534,25,27,23,"06",1149267,1908359,2017,"07/15/2017 03:51:24 PM",41.90446,-87.72714,"(41.904462283, -87.72714238)"
"5401",65257,65257,7408063,"HS181751","2010-02-21 03:00:00","005XX E 87TH ST","0890","THEFT","FROM BUILDING","SCHOOL, PRIVATE, BUILDING","false","false",632,6,6,44,"06",1181518,1847423,2010,"02/04/2016 06:33:39 AM",41.736562824,-87.610559367,"(41.736562824, -87.610559367)"
"46049",1507272,1507272,9715475,"HX364893","2014-07-29 05:00:00","051XX S DR MARTIN LUTHER KING JR DR","0496","BATTERY","AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST","STREET","false","true",231,2,3,40,"04B",1179795,1871122,2014,"02/04/2016 06:33:39 AM",41.80163,-87.61615,"(41.801634875, -87.616147829)"
"68158",415221,415221,7958962,"HT191498","2011-03-06 06:10:00","059XX S DAMEN AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","STREET","true","false",714,7,15,67,"18",1164041,1865361,2011,"02/04/2016 06:33:39 AM",41.786172151,-87.674085745,"(41.786172151, -87.674085745)"
"14322",1489402,1489402,9685268,"HX335906","2014-07-08 12:00:00","087XX S EMERALD AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false",2223,22,21,71,"05",1172839,1846855,2014,"02/04/2016 06:33:39 AM",41.7352,-87.64237,"(41.735199769, -87.642372947)"
"3701",560864,560864,8184714,"HT418985","2011-07-27 02:00:00","019XX E 95TH ST","0890","THEFT","FROM BUILDING","RESTAURANT","false","false",431,4,7,51,"06",1190971,1842365,2011,"02/04/2016 06:33:39 AM",41.72246,-87.57609,"(41.722460108, -87.576090212)"
"10481",2114377,2114377,23127,"JA149504","2017-02-11 02:43:00","003XX N LOREL AVE","0110","HOMICIDE","FIRST DEGREE MURDER","PORCH","false","false",1523,15,28,25,"01A",1140652,1901663,2017,"02/18/2017 03:49:59 PM",41.88625,-87.75895,"(41.88625035, -87.75895272)"
"20827",1946594,1946594,10584315,"HZ334100","2016-07-03 04:24:00","064XX S ST LAWRENCE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","false",312,3,20,42,"08B",1181342,1862413,2016,"07/10/2016 03:56:37 PM",41.7777,-87.61074,"(41.777701031, -87.610742887)"
"39106",750039,750039,8481410,"HV158114","2012-02-14 05:10:00","029XX W BERTEAU AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false",1724,17,33,16,"14",1156072,1927766,2012,"02/04/2016 06:33:39 AM",41.95758,-87.70162,"(41.957581857, -87.701620368)"
"75247",2254821,2254821,11057017,"JA393629","2017-08-16 02:15:00","012XX N DEARBORN ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","HOTEL/MOTEL","false","true",1824,18,42,8,"08B",1175707,1908689,2017,"08/23/2017 03:57:11 PM",41.90481,-87.63001,"(41.904814044, -87.630011517)"
