"","region","total_population","percent_white","percent_black","percent_asian","percent_hispanic","per_capita_income","median_rent","median_age"
"995",17031806004,7780,62,2,19,14,22800,918,46.3
"996",17031806102,4341,65,8,11,17,31873,864,42.2
"997",17031806103,5132,77,0,14,7,33818,794,45.5
"998",17031806104,4460,56,9,22,12,19932,879,37.5
"999",17031806201,4460,64,2,12,21,33075,957,36.4
"1000",17031806202,4508,90,1,4,5,42846,885,51.7
"1001",17031806300,4475,76,0,4,18,34415,725,42.3
"1002",17031806400,2414,74,0,3,22,32496,1028,39.4
"1003",17031806501,2357,33,1,23,42,19323,779,36.7
"1004",17031806502,4417,56,0,7,36,25439,888,41.5
"1005",17031806600,3433,59,3,10,25,27233,642,41.4
"1006",17031806700,4290,76,5,10,6,60569,1375,41.4
"1007",17031806801,3854,56,14,14,11,29834,1083,52.9
"1008",17031806802,2962,60,8,24,8,37056,1101,48
"1009",17031806900,4878,63,1,29,5,31827,1333,47.4
"1010",17031807000,5496,51,9,30,8,23398,932,41.9
"1011",17031807100,3844,69,13,6,10,53536,1125,41.1
"1012",17031807200,5792,53,9,21,16,35276,1127,42.2
"1013",17031807300,7464,52,5,34,6,26190,933,42.9
"1014",17031807400,6966,61,3,20,12,23698,984,34.4
"1015",17031807500,3365,53,4,30,11,34573,919,42.6
"1016",17031807600,6414,42,1,41,12,23386,732,44.2
"1017",17031807700,6054,53,7,19,18,29846,887,45.3
"1018",17031807800,2632,70,0,16,13,31712,1710,43.3
"1019",17031807900,4176,64,0,23,12,44823,2001,47.5
"1020",17031808001,3747,58,0,31,9,40669,1821,49.5
"1021",17031808002,4688,63,4,28,4,42894,1363,47.1
"1022",17031808100,3514,82,5,8,3,31388,1125,62
"1023",17031808200,5666,66,0,27,4,24819,992,43.1
"1024",17031808301,5679,59,1,28,8,35023,896,40.2
"1025",17031808302,4044,57,4,29,8,30150,861,45.5
"1026",17031808400,4332,57,1,25,8,34962,1216,40.4
"1027",17031808500,4233,55,2,30,6,32040,1951,43.1
"1028",17031808600,1990,83,0,12,3,66456,1125,49.4
"1029",17031808702,5647,55,8,24,9,9404,1313,19.8
"1030",17031808800,3797,84,3,7,5,57746,1283,38.4
"1031",17031808900,4172,87,1,1,5,56298,1062,44
"1032",17031809000,3970,95,2,2,0,69017,2001,47.6
"1033",17031809100,3420,86,6,3,3,70747,1187,43.1
"1034",17031809200,4977,10,62,2,22,21315,877,31.5
"1035",17031809300,4739,62,6,23,7,21431,1144,24.1
"1036",17031809400,5029,66,4,25,3,56734,1332,35.3
"1037",17031809500,3569,74,5,12,5,42828,1260,36.3
"1038",17031809600,3362,40,39,4,16,34553,894,37.7
"1039",17031809700,4088,34,27,3,31,34295,958,36.6
"1040",17031809800,3082,63,11,8,12,35850,922,39.6
"1041",17031809900,3082,86,3,8,3,76566,1237,38.9
"1042",17031810000,4724,79,4,13,2,49656,1058,37.9
"1043",17031810100,4561,60,14,9,16,40414,947,34.6
"1044",17031810200,5685,34,52,4,7,30331,970,34.9
"1045",17031810301,3676,38,34,5,19,30745,937,43.4
"1046",17031810302,3357,61,25,3,5,35004,956,40.7
"1047",17031810400,5340,91,0,2,7,37583,1030,47
"1048",17031810501,5114,87,1,3,9,26075,1107,49
"1049",17031810502,5281,82,0,9,8,23205,800,44.4
"1050",17031810600,4618,81,0,1,17,22660,871,45.7
"1051",17031810701,4839,73,0,1,26,23963,879,38.6
"1052",17031810702,4013,83,2,1,12,24206,816,41.1
"1053",17031810800,5578,76,1,1,21,24707,927,35.6
"1054",17031810900,6057,66,2,4,26,25339,812,42
"1055",17031811000,4431,75,2,5,16,36947,733,45.4
"1056",17031811100,6006,75,0,3,21,24652,783,39.2
"1057",17031811200,5850,61,0,3,35,23150,917,35.4
"1058",17031811301,5075,34,4,6,53,21371,559,34.6
"1059",17031811302,3457,22,11,4,63,16989,787,28.7
"1060",17031811401,5562,54,1,2,43,21761,717,37.3
"1061",17031811402,4433,54,0,7,38,25278,739,36.7
"1062",17031811500,5829,62,0,3,33,26338,745,41.3
"1063",17031811600,5928,61,0,8,29,21424,759,36.5
"1064",17031811701,3538,33,1,3,62,16606,657,28.9
"1065",17031811702,5121,42,2,5,51,21133,719,34.3
"1066",17031811800,5196,49,1,2,48,21979,1832,38.7
"1067",17031811900,6035,79,8,6,4,60157,1313,37.9
"1068",17031812000,5148,85,3,6,4,64235,970,43
"1069",17031812100,4656,52,33,7,5,36066,1027,39.3
"1070",17031812200,4068,74,14,3,6,64979,755,42.1
"1071",17031812301,3535,62,19,7,9,56841,1324,44.8
"1072",17031812302,2743,73,16,6,5,48958,985,42.5
"1073",17031812400,3549,78,11,4,4,87853,1225,41.9
"1074",17031812500,3717,51,33,3,10,36564,826,34.6
"1075",17031812600,3402,56,28,4,7,39684,929,35.3
"1076",17031812700,3208,67,19,5,6,52490,1215,37.7
"1077",17031812801,2754,68,19,6,4,41657,843,37.6
"1078",17031812802,2762,70,9,8,11,56472,965,38.5
"1079",17031812900,4953,74,12,4,4,42064,1242,34.3
"1080",17031813000,3489,67,22,3,4,37642,873,39.6
"1081",17031813100,4732,46,37,6,8,32056,891,37.5
"1082",17031813200,4334,75,12,5,5,46447,982,38.4
"1083",17031813301,3364,4,5,2,88,12671,679,29
"1084",17031813302,3712,4,7,0,89,13460,664,28.2
"1085",17031813400,8292,6,5,1,87,13744,751,28
"1086",17031813500,7744,12,3,0,85,17607,804,28.5
"1087",17031813600,4846,5,2,1,92,13017,731,25
"1088",17031813701,3656,6,9,0,85,12599,701,27.9
"1089",17031813702,4121,5,8,0,87,12874,750,29.2
"1090",17031813801,3016,4,1,0,95,13376,753,26.8
"1091",17031813802,5370,8,2,0,89,14149,652,28.1
"1092",17031813900,6542,7,3,0,89,12086,731,24.8
"1093",17031814000,4866,10,4,1,85,18136,698,30.3
"1094",17031814100,4203,6,1,0,92,11750,678,27
"1095",17031814200,7008,8,1,0,91,14113,649,26.3
"1096",17031814300,4589,7,1,0,92,14652,690,26.7
"1097",17031814400,7802,18,1,0,80,16753,693,30.6
"1098",17031814500,4799,18,3,0,79,21375,821,36.1
"1099",17031814600,5302,25,6,2,66,19818,756,30.1
"1100",17031814700,6241,22,2,5,70,17326,836,29.4
"1101",17031814800,5915,33,8,4,55,23403,782,35.1
"1102",17031814900,6486,29,16,0,53,19094,800,29.2
"1103",17031815000,4171,14,16,3,61,16147,817,27.8
"1104",17031815100,4536,22,7,1,69,18358,788,28.8
"1105",17031815200,6599,28,5,0,66,20649,852,36.8
"1106",17031815300,3849,40,2,1,56,24037,782,37.1
"1107",17031815400,5402,59,3,3,33,31033,727,41.9
"1108",17031815500,8125,35,0,1,63,24026,960,33.5
"1109",17031815600,5137,58,4,2,32,26482,745,44
"1110",17031815701,3953,86,0,2,11,46676,879,43.2
"1111",17031815702,4963,80,1,1,17,47549,790,40.4
"1112",17031815800,1534,92,3,1,4,36970,1211,51.5
"1113",17031815900,4574,40,38,13,6,37396,795,38.9
"1114",17031816000,3315,60,28,4,7,37221,925,37.7
"1115",17031816100,6313,45,32,7,14,37952,864,40.5
"1116",17031816200,3665,50,14,0,33,24161,788,42.1
"1117",17031816300,5117,29,2,2,66,19746,880,33
"1118",17031816401,5203,7,0,2,91,12845,742,25.4
"1119",17031816402,4509,11,3,0,85,16641,811,30.2
"1120",17031816500,4544,18,3,0,79,16011,685,28.2
"1121",17031816600,4757,7,1,2,90,13368,771,29.1
"1122",17031816700,2849,18,4,2,75,16853,718,29.9
"1123",17031816800,5348,36,29,4,30,29848,840,40
"1124",17031816900,5873,8,62,2,25,19757,986,34.7
"1125",17031817000,5285,5,72,0,22,20072,894,35.5
"1126",17031817101,4485,5,87,0,3,21389,839,38
"1127",17031817102,3442,4,85,0,11,17962,906,32.2
"1128",17031817200,4258,2,87,0,9,18562,680,40.6
"1129",17031817300,2525,2,77,1,19,11975,743,27.2
"1130",17031817400,4329,17,33,0,50,19732,773,31.6
"1131",17031817500,3967,5,77,0,18,16934,627,38.3
"1132",17031817600,4043,3,84,1,12,18294,642,36.3
"1133",17031817700,5021,1,91,0,7,26467,950,44.6
"1134",17031817900,5707,20,70,1,9,29013,725,43.4
"1135",17031818000,4290,34,47,0,17,26318,847,41
"1136",17031818100,2249,71,11,5,12,27735,731,41.8
"1137",17031818200,4750,46,27,2,22,29372,1070,38.5
"1138",17031818300,6310,22,42,1,32,21417,784,38.7
"1139",17031818401,3465,39,40,9,12,29756,812,41.8
"1140",17031818402,3003,58,17,7,17,30133,1159,43.7
"1141",17031818500,5420,78,8,4,9,39064,NA,55.6
"1142",17031818600,5077,68,14,3,15,32381,847,37.4
"1143",17031818700,3664,85,3,0,12,34333,859,39.7
"1144",17031818800,5528,84,2,1,13,28350,880,39.8
"1145",17031818900,4492,82,4,0,13,31747,951,39.3
"1146",17031819000,4539,93,1,0,4,54910,2001,42.3
"1147",17031819100,4502,45,4,2,45,26045,829,39.9
"1148",17031819200,6201,44,6,0,48,21049,868,34.5
"1149",17031819300,2915,78,0,1,18,31730,800,35
"1150",17031819400,5327,73,2,4,21,30310,862,37.5
"1151",17031819500,3201,69,14,1,15,32088,874,39.3
"1152",17031819600,3915,86,6,1,6,55446,1527,39.7
"1153",17031819700,5846,96,0,2,1,59056,1449,40.1
"1154",17031819801,5419,96,0,1,3,63752,1231,41.9
"1155",17031819802,2678,94,0,2,3,63088,NA,46.2
"1156",17031819900,3345,94,0,0,4,55112,2001,41.2
"1157",17031820000,1955,74,1,14,8,82512,1453,41.1
"1158",17031820101,7283,91,2,4,3,52100,1156,52.8
"1159",17031820103,4181,66,4,4,26,28178,872,37.5
"1160",17031820104,4072,76,4,1,19,30069,907,43.7
"1161",17031820201,7939,82,3,6,9,46516,1296,46
"1162",17031820202,3810,61,0,0,35,23237,744,38.3
"1163",17031820300,5352,31,2,7,59,16411,693,30.1
"1164",17031820400,5922,10,16,0,74,15883,727,29.1
"1165",17031820501,6209,73,0,6,20,25681,745,35.8
"1166",17031820502,5166,77,6,2,13,24700,870,45.9
"1167",17031820603,4932,77,4,1,15,23419,905,37.8
"1168",17031820604,3893,83,5,0,12,22092,746,30.3
"1169",17031820605,4293,37,52,0,9,19529,842,29.9
"1170",17031820606,3814,77,1,11,10,29499,857,42.9
"1171",17031820700,6794,48,1,0,49,26324,734,36.9
"1172",17031820800,4024,49,3,2,45,20981,820,32.1
"1173",17031820901,5723,68,0,3,29,19781,857,34.2
"1174",17031820902,4829,56,3,6,35,18512,950,36.2
"1175",17031821001,5185,76,1,1,20,21366,871,34.3
"1176",17031821002,5408,68,1,1,28,22092,954,40.5
"1177",17031821101,4748,66,1,3,29,22772,877,36.5
"1178",17031821102,4141,58,1,1,35,20143,869,38.6
"1179",17031821200,5413,16,48,0,35,22523,680,37.1
"1180",17031821300,5898,19,28,0,51,17840,765,32.3
"1181",17031821401,3575,3,87,0,9,20314,839,36.5
"1182",17031821402,3780,6,93,0,1,23270,791,36
"1183",17031821500,2221,1,95,0,2,13586,945,24
"1184",17031821600,4403,46,38,0,14,27386,835,35.7
"1185",17031821700,4882,83,8,2,6,30964,855,42.6
"1186",17031821800,5425,63,18,0,18,30946,847,36.3
"1187",17031821900,5193,74,15,2,9,26576,489,40.3
"1188",17031822000,4356,81,0,0,19,23066,293,38.5
"1189",17031822101,4360,76,2,0,20,25529,682,38.1
"1190",17031822102,4422,54,10,1,35,32407,854,46.2
"1191",17031822200,4084,74,1,0,23,27270,1005,35.8
"1192",17031822301,3845,83,1,1,14,24935,866,38
"1193",17031822302,4250,71,10,0,14,23669,943,41
"1194",17031822400,6531,81,3,4,11,21003,900,32.7
"1195",17031822500,4541,80,2,2,15,32290,910,44.2
"1196",17031822601,4465,83,1,1,13,32179,530,43.6
"1197",17031822602,6923,80,4,1,13,30925,940,44.2
"1198",17031822701,4130,72,11,1,16,27204,881,45.1
"1199",17031822702,3381,72,12,3,11,27520,797,45.7
"1200",17031822801,3756,71,4,1,25,30723,816,40.3
"1201",17031822802,3502,79,5,1,15,31849,910,42.2
"1202",17031822900,1917,65,2,2,30,19195,832,34.7
"1203",17031823001,6285,64,11,3,20,22842,779,35.7
"1204",17031823002,6237,79,3,1,15,24900,846,35.4
"1205",17031823101,4316,82,1,3,12,24926,793,37.9
"1206",17031823102,3789,95,0,0,5,24394,865,33.7
"1207",17031823200,4955,83,4,2,9,27197,834,44.3
"1208",17031823302,6201,45,27,2,26,24954,822,34.9
"1209",17031823303,5001,75,7,1,16,19972,742,35
"1210",17031823304,5975,62,14,2,22,19955,780,33.9
"1211",17031823400,4634,27,20,0,51,20373,742,32.4
"1212",17031823500,4880,39,10,0,49,19339,792,34.7
"1213",17031823602,6112,88,2,2,7,32584,806,48.8
"1214",17031823603,2354,2,47,0,51,11020,819,33.2
"1215",17031823604,3584,92,3,4,2,38183,1594,49.7
"1216",17031823605,4262,86,2,2,7,33512,797,44
"1217",17031823702,6812,74,11,5,9,26178,863,37.7
"1218",17031823703,7405,78,1,7,9,20460,867,32.4
"1219",17031823704,3981,80,0,2,15,29943,NA,43.1
"1220",17031823705,4790,81,4,1,13,21967,824,35.9
"1221",17031823801,5586,89,0,9,2,44425,1829,55.2
"1222",17031823803,7298,82,1,6,8,30148,1130,46.1
"1223",17031823805,2952,93,2,1,4,32408,539,48.5
"1224",17031823806,3485,81,8,0,10,25754,807,42.2
"1225",17031823901,3932,92,3,4,0,42703,1892,51.7
"1226",17031823903,4534,94,2,1,2,51241,NA,52.6
"1227",17031823904,3981,90,0,2,6,40065,1421,52.8
"1228",17031824003,5947,95,0,0,3,38115,752,43.3
"1229",17031824004,5464,88,3,2,6,42844,548,44
"1230",17031824005,5708,87,0,1,10,36311,937,39.2
"1231",17031824006,4113,93,0,0,6,38134,1036,41.4
"1232",17031824105,6403,85,2,8,4,36763,633,45.1
"1233",17031824106,7216,79,3,5,12,34275,939,40.5
"1234",17031824107,6974,80,7,4,7,40462,1168,48.1
"1235",17031824108,7848,77,5,7,8,27751,1071,36.4
"1236",17031824113,6694,78,0,4,15,35206,NA,42.2
"1237",17031824114,4866,86,1,6,7,43186,2001,43.9
"1238",17031824115,3496,89,2,4,4,34610,869,49.6
"1239",17031824116,4893,81,0,3,11,26979,950,37.9
"1240",17031824117,9770,85,1,8,6,42152,2001,39.5
"1241",17031824119,5848,85,2,5,7,39428,NA,47.2
"1242",17031824120,8676,89,3,5,3,35845,1417,46.7
"1243",17031824121,3442,93,1,2,2,34993,NA,37.2
"1244",17031824122,6003,86,3,3,6,36396,1341,41.1
"1245",17031824123,8309,81,4,5,9,29011,937,35.9
"1246",17031824300,5064,5,90,0,4,16578,648,42.9
"1247",17031824400,2320,40,43,0,16,20754,733,40.1
"1248",17031824503,6368,88,3,2,7,41673,876,46.2
"1249",17031824505,7214,81,4,1,12,26786,899,31.3
"1250",17031824506,7756,84,1,5,8,33434,950,41.9
"1251",17031824507,4337,77,3,2,14,31438,895,39.5
"1252",17031824601,4460,81,4,1,12,28619,998,39.8
"1253",17031824602,6698,76,4,1,18,31133,826,41.2
"1254",17031824701,3817,64,9,3,21,23711,755,32.6
"1255",17031824702,5779,54,10,2,29,21162,804,35.3
"1256",17031824800,7226,18,29,0,53,14660,758,28.6
"1257",17031824900,3158,23,65,0,10,19937,674,40.7
"1258",17031825000,4971,63,7,4,21,25707,702,37
"1259",17031825200,1807,59,7,4,23,24051,1350,32.9
"1260",17031825302,5853,77,1,2,20,31436,919,36.8
"1261",17031825303,3954,81,2,1,16,26809,947,35.7
"1262",17031825304,4020,85,5,2,7,35894,793,43.9
"1263",17031825400,5652,80,3,4,13,29911,933,38
"1264",17031825501,6347,11,80,0,8,22006,1515,36.6
"1265",17031825503,6842,12,77,1,9,26239,1315,40.4
"1266",17031825504,3996,4,92,0,3,20646,914,33.7
"1267",17031825505,4976,10,87,0,3,23100,995,41
"1268",17031825600,5553,12,78,1,9,19105,974,39
"1269",17031825700,4209,12,63,2,22,18479,773,36.1
"1270",17031825801,3729,7,88,0,2,17555,842,35.7
"1271",17031825802,4739,10,79,2,9,25105,892,39.9
"1272",17031825803,5027,10,76,0,14,25857,723,41.9
"1273",17031825900,3274,18,56,0,25,18883,780,33.6
"1274",17031826000,3769,9,57,0,34,15004,727,28.7
"1275",17031826100,6877,20,55,0,24,17704,806,29.4
"1276",17031826201,3795,11,86,0,2,21261,581,49.4
"1277",17031826202,6381,19,62,0,16,18207,965,36.7
"1278",17031826301,4068,6,81,0,12,24156,894,35.7
"1279",17031826303,4291,5,93,0,1,27354,979,35.3
"1280",17031826304,2996,2,90,0,8,21844,849,34.3
"1281",17031826401,4338,2,90,0,6,19835,878,35.3
"1282",17031826402,5135,6,86,0,7,23474,1001,35.6
"1283",17031826500,6333,4,92,0,2,16916,937,30.7
"1284",17031826600,5699,4,92,0,2,18576,698,35.2
"1285",17031826700,5516,3,95,0,0,16905,782,33.1
"1286",17031826800,4982,12,40,0,46,13056,653,29.1
"1287",17031826901,1581,1,93,0,5,14353,739,38.6
"1288",17031826902,1032,0,99,0,0,14792,679,47.8
"1289",17031827000,3967,0,96,0,4,11034,805,33.9
"1290",17031827100,2744,2,81,3,1,11386,698,30.1
"1291",17031827200,4279,10,67,0,22,17261,712,31.2
"1292",17031827300,3185,4,85,0,10,14801,655,28.9
"1293",17031827400,4399,4,88,0,9,17406,749,42.5
"1294",17031827500,5669,7,58,0,35,12807,713,32.6
"1295",17031827600,3422,2,97,0,0,13165,1069,35.6
"1296",17031827700,2912,17,74,0,8,15959,945,33.5
"1297",17031827801,4941,28,60,1,10,24443,2001,36.8
"1298",17031827802,3529,14,83,0,2,26132,1632,40.8
"1299",17031827804,2915,16,83,1,1,29413,1110,45.9
"1300",17031827805,3014,16,82,0,2,24521,NA,45.5
"1301",17031827901,2468,11,86,1,2,30621,1639,48.1
"1302",17031827902,4513,35,41,1,23,22310,859,40.1
"1303",17031828000,4982,50,29,0,20,24819,890,39.4
"1304",17031828100,4749,71,15,2,10,26428,855,45.1
"1305",17031828201,4658,46,46,1,7,22828,822,34.3
"1306",17031828202,4409,52,37,0,9,28167,715,41.9
"1307",17031828300,3620,64,22,0,13,23936,645,43.6
"1308",17031828401,3644,67,23,1,6,31037,928,35.4
"1309",17031828402,3978,42,41,0,15,26790,834,41.5
"1310",17031828503,4352,25,66,0,8,18548,934,34.2
"1311",17031828504,6125,25,61,0,12,15566,905,29.7
"1312",17031828505,6244,48,35,2,13,27703,884,41
"1313",17031828506,9681,28,60,1,11,19569,811,33.2
"1314",17031828601,3948,72,14,0,12,33460,1039,41.2
"1315",17031828602,4792,42,44,2,6,30394,986,39.9
"1316",17031828701,3533,39,54,0,4,29577,850,40.6
"1317",17031828702,5206,17,77,0,5,20660,918,36.2
"1318",17031828801,5080,46,35,1,13,35214,645,41.3
"1319",17031828802,3145,51,22,0,21,25714,775,39.5
"1320",17031828900,3783,14,41,0,42,16912,639,28.5
"1321",17031829000,1542,1,98,0,1,10735,570,25.9
"1322",17031829100,3888,11,13,0,74,12921,590,27.7
"1323",17031829200,6097,27,25,0,47,20998,808,33.4
"1324",17031829301,3552,45,35,0,18,26824,872,45.3
"1325",17031829302,4091,7,64,0,27,12228,815,28.3
"1326",17031829401,1533,0,88,0,8,10378,720,22.1
"1327",17031829402,3340,30,60,5,4,21125,481,36.4
"1328",17031829500,4143,40,17,0,39,21284,630,37.2
"1329",17031829600,3081,71,4,2,18,20991,688,39.2
"1330",17031829700,4041,23,73,0,1,16401,549,35.3
"1331",17031829800,7036,42,45,4,2,46660,1059,44.3
"1332",17031829901,8978,28,60,2,6,30825,1771,42.7
"1333",17031829902,6385,18,80,1,0,37410,859,44.9
"1334",17031830001,1937,90,7,2,1,26647,533,62.4
"1335",17031830003,8046,5,89,0,6,26982,1075,35.4
"1336",17031830004,6860,11,86,1,2,31232,884,44.2
"1337",17031830005,4169,27,67,3,1,48138,2001,51.4
"1338",17031830006,2584,36,56,0,4,26816,801,39.2
"1339",17031830007,4378,21,71,2,6,23765,806,41.5
"1340",17031830008,4696,10,86,0,2,26946,1604,36.6
"1341",17031830100,3448,14,66,2,12,22885,1418,34.5
"1342",17031830201,5730,17,76,2,3,31268,867,39.2
"1343",17031830202,3406,32,63,1,1,24966,1193,40
"1344",17031830300,4886,23,72,0,3,19376,781,36.9
"1345",17031830400,4270,33,58,0,5,22262,1115,33.8
"1346",17031830500,4202,3,1,0,96,11480,637,27.3
"1347",17031830600,5129,35,12,5,44,23803,787,29.8
"1348",17031830700,3542,47,32,2,13,31454,594,34.8
"1349",17031830800,2503,71,8,11,7,46271,883,31.8
"1350",17031830900,2649,58,1,2,36,45866,992,31.4
"1351",17031831000,2458,76,4,11,7,77525,1311,32.4
"1352",17031831100,7733,31,3,4,60,22838,811,30.1
"1353",17031831200,5049,7,4,0,88,13573,737,31.3
"1354",17031831300,1227,1,33,0,64,12252,621,29.9
"1355",17031831400,2536,12,79,2,6,16729,640,45.6
"1356",17031831500,3773,25,5,3,60,20422,842,33.8
"1357",17031831600,6870,29,7,6,57,20549,766,40.1
"1358",17031831700,2219,32,4,4,57,26189,838,34.2
"1359",17031831800,6136,39,3,29,24,26302,838,29.6
"1360",17031831900,2566,86,0,10,3,67530,1271,29.8
"1361",17031832000,2014,76,4,5,13,57895,1351,28.9
"1362",17031832100,3249,64,22,5,6,49004,912,30.8
"1363",17031832200,3067,75,3,4,17,60245,1100,33.2
"1364",17031832300,2233,68,3,4,21,52376,1289,30.8
"1365",17031832400,3442,44,2,6,47,40243,1021,32.1
"1366",17031832500,3602,77,8,2,11,52388,969,30
"1367",17031832600,4269,88,2,2,6,80373,1644,29.9
"1368",17031832900,2455,60,3,25,9,39524,1194,27.6
"1369",17031833000,2534,76,13,7,1,83967,1472,33.3
"1370",17031833100,7113,67,13,13,5,68444,1574,33.6
"1371",17031833300,2267,54,7,23,15,28870,1105,24.5
"1372",17031833900,2450,1,44,0,55,13157,548,29.1
"1373",17031834000,3822,0,93,0,4,13713,770,34.2
"1374",17031834200,4759,1,98,0,1,18438,766,40.6
"1375",17031834300,6341,1,98,1,0,24524,836,41.5
"1376",17031834400,3943,3,92,0,1,21465,737,35.5
"1377",17031834500,1619,0,91,0,3,9998,813,22.6
"1378",17031834600,3150,2,97,0,0,10925,732,28
"1379",17031834700,2020,0,94,0,2,12063,803,32.5
"1380",17031834800,1813,0,99,0,0,9391,651,33.3
"1381",17031834900,2322,1,97,0,1,9998,516,33.7
"1382",17031835000,5713,3,59,1,37,10957,709,27.3
"1383",17031835100,5492,3,16,0,81,11302,706,27.3
"1384",17031835200,1769,40,0,4,56,19079,630,39.3
"1385",17031835500,1545,2,84,0,13,12244,295,41.6
"1386",17031835600,1253,1,98,0,1,18123,601,35.4
"1387",17031835700,230,0,91,0,0,1731,625,33.6
"1388",17031835800,1439,1,96,1,2,28704,859,31.2
"1389",17031835900,3494,2,90,0,4,19039,597,32.7
"1390",17031836000,2658,2,93,1,2,36798,904,33.1
"1391",17031836100,1681,1,94,0,5,20181,616,28.4
"1392",17031836200,1499,71,6,18,2,10122,854,20
"1393",17031836300,1577,23,68,4,2,32146,882,36.2
"1394",17031836400,3114,3,91,2,4,27468,310,37.7
"1395",17031836500,1646,1,96,0,3,13174,631,28.1
"1396",17031836600,2276,10,33,0,56,18725,785,29
"1397",17031836700,2506,3,75,0,21,11188,744,25.3
"1398",17031836800,2566,4,94,0,1,16171,621,29
"1399",17031836900,1673,1,94,1,4,16489,814,24.3
"1400",17031837000,2338,3,92,0,5,16810,753,30.9
"1401",17031837100,2071,9,82,0,7,16494,640,38.1
"1402",17031837300,2035,4,90,2,3,13279,864,28.1
"1403",17031837400,2000,5,94,1,1,14461,683,32.3
"1404",17031837800,3431,11,74,3,10,20627,686,30.3
"1405",17031838000,2923,16,67,5,10,22909,334,29.7
"1406",17031838100,1860,27,46,16,11,30627,527,40.5
"1407",17031838200,1733,34,18,28,19,15843,811,22.4
"1408",17031838300,1379,24,53,3,20,22435,1068,33.6
"1409",17031838600,1774,1,96,0,3,8603,649,19.4
"1410",17031838700,4584,0,91,0,6,13250,707,25.9
"1411",17031838800,3405,5,57,0,38,11439,422,26.8
"1412",17031839000,8126,59,12,18,5,48371,1549,31
"1413",17031839100,4897,57,16,19,6,53654,1500,29.9
"1414",17031839200,2226,9,78,10,2,31143,877,41.7
"1415",17031839500,1558,20,74,3,3,27902,270,48.1
"1416",17031839600,1891,10,87,1,1,26530,625,47
"1417",17031839700,4971,27,2,19,48,23586,680,32.3
"1418",17031839800,2865,41,0,24,32,26923,702,34.5
"1419",17031839900,3686,60,1,14,23,28187,701,38.4
"1420",17031840000,2624,47,0,32,18,29488,776,38.7
"1421",17031840100,3011,22,0,57,21,13384,713,32
"1422",17031840200,2495,21,1,57,20,19846,803,38
"1423",17031840300,4213,10,2,20,65,16312,708,34.4
"1424",17031840400,3228,26,3,28,43,17444,726,36.7
"1425",17031840700,4296,8,3,0,88,11265,545,26.5
"1426",17031840800,3598,1,0,1,98,9968,560,24.8
"1427",17031841000,689,16,56,26,0,35986,725,37.1
"1428",17031841100,7536,5,3,88,1,16579,601,41.9
"1429",17031841200,5640,9,5,1,86,13518,607,29
"1430",17031841300,4390,8,2,0,88,15093,624,29.8
"1431",17031841400,1391,5,86,1,9,13692,751,26.7
"1432",17031841500,2795,1,94,0,4,10149,653,24.9
